StartTime,EndTime,Asset,AcknowledgedBy,AcknowledgedDate,AreValuesCaptured,AutoStopReason,AveragePrice,AverageWindSpeed,CanBeAcknowledged,HasChildren,IsAcknowledged,IsAnnotated,IsLocked,Manufacturer,Path,PowerRated,Price,RevenueDelta,RevenueLoss,Severity,TemplateName,Turbine,WindFarm,WindSpeed
2024-01-10T08:09:48.2561035Z,2024-01-10T08:10:19.7560729Z,server.windtopia.ext_db925a85-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Pitch Motor,26.869314193725582,2.908323332,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE07-2024-01-10 00:09:48.256],1500,26.869314193725582,-0.049826848,-0.002370568,Minor,Windtopia Auto Stop,GE07,Black Mesa Wind Farm,2.508392333984375
2024-01-10T08:11:08.511856Z,2024-01-10T08:12:52.4045104Z,server.windtopia.ext_e99069a1-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Pitch Motor,28.157306671142575,3.5737027747094903,TRUE,FALSE,FALSE,FALSE,FALSE,GE,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE08-2024-01-10 00:11:08.511],1500,28.157306671142575,-0.224587574,-0.01063841,Minor,Windtopia Auto Stop,GE08,Black Wolf Wind Farm,2.5689756870269775
2024-01-10T08:13:11.4969329Z,2024-01-10T08:13:47.6124572Z,server.windtopia.ext_db925a85-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Gear Box Vibration,26.971593856811523,2.001564837574392,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE07-2024-01-10 00:13:11.496],1500,26.971593856811523,-0.513889095,-0.003758595,Major,Windtopia Auto Stop,GE07,Black Mesa Wind Farm,1.6456916332244873
2024-01-10T08:16:56.9570312Z,2024-01-10T08:18:11.9454193Z,server.windtopia.ext_d57f510d-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Gear Box Vibration,27.07107028476713,2.973047926727953,TRUE,FALSE,FALSE,FALSE,FALSE,Truvale,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE05-2024-01-10 00:16:56.957],800,27.074657440185547,-0.142018879,-0.006258156,Major,Windtopia Auto Stop,GE05,Black Mesa Wind Farm,2.636518955230713
2024-01-10T08:24:51.1351928Z,2024-01-10T08:26:25.6852416Z,server.windtopia.ext_db925a46-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Generator Vibration,27.284845610535427,3.1432519242777985,TRUE,FALSE,FALSE,FALSE,FALSE,Truvale,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE06-2024-01-10 00:24:51.135],1500,27.28613281,-0.109144531,-0.006912039,Major,Windtopia Auto Stop,GE06,Black Mesa Wind Farm,2.2477266788482666
2024-01-10T08:24:16.5842742Z,2024-01-10T08:26:39.4900817Z,server.windtopia.ext_bd3590f9-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Gear Box Vibration,34.21802299448649,3.1856016836898937,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE02-2024-01-10 00:24:16.584],1500,34.21802299448649,-0.253470014,-0.018506582,Major,Windtopia Auto Stop,GE02,Big Buffalo Wind Farm,2.7816715240478516
2024-01-10T08:24:10.4533996Z,2024-01-10T08:26:57.6141662Z,server.windtopia.ext_f16d21ed-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Generator Vibration,27.97280339175943,2.3467940794680633,TRUE,FALSE,FALSE,FALSE,FALSE,GE,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE09-2024-01-10 00:24:10.453],1500,28.08134610576379,-0.165545196,-0.01627963,Major,Windtopia Auto Stop,GE09,Black Wolf Wind Farm,2.300834894180298
2024-01-10T08:20:05.8741607Z,2024-01-10T08:28:55.1931915Z,server.windtopia.ext_e99069a1-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Pitch Motor,27.969939315200428,3.288926628360381,TRUE,FALSE,FALSE,FALSE,FALSE,GE,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE08-2024-01-10 00:20:05.874],1500,28.219587326049805,-0.253684341,-0.179215281,Minor,Windtopia Auto Stop,GE08,Black Wolf Wind Farm,2.6133501529693604
2024-01-10T08:27:44.6678161Z,2024-01-10T08:29:46.9617462Z,server.windtopia.ext_f7744f9b-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Generator Vibration,28.27139292710808,3.4071657031016973,TRUE,FALSE,FALSE,FALSE,FALSE,GE,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE10-2024-01-10 00:27:44.667],1500,28.350221633911133,0,-0.009341054,Major,Windtopia Auto Stop,GE10,Black Wolf Wind Farm,2.4513843059539795
2024-01-10T08:27:50.6998901Z,2024-01-10T08:29:53.1507415Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Generator Vibration,34.10559672,3.044811657629358,TRUE,FALSE,FALSE,FALSE,FALSE,Truvale,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE01-2024-01-10 00:27:50.699],1500,34.104141244125366,0,-0.009137781,Major,Windtopia Auto Stop,GE01,Big Buffalo Wind Farm,2.427187919616699
2024-01-10T08:27:20.6988677Z,2024-01-10T08:30:33.9495544Z,server.windtopia.ext_db925a85-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Generator Vibration,27.590601108497385,3.2654503540916267,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE07-2024-01-10 00:27:20.698],1500,27.64874839782715,-0.275778425,-0.027506181,Major,Windtopia Auto Stop,GE07,Black Mesa Wind Farm,2.837588310241699
2024-01-10T08:30:12.8516693Z,2024-01-10T08:30:48.8608093Z,server.windtopia.ext_f16d21ed-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Generator Vibration,28.464316627651332,3.2795495106551837,TRUE,FALSE,FALSE,FALSE,FALSE,GE,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE09-2024-01-10 00:30:12.851],1500,28.480363845825195,-0.168613317,-0.005487532,Major,Windtopia Auto Stop,GE09,Black Wolf Wind Farm,1.9240074157714844
2024-01-10T08:31:41.0554809Z,2024-01-10T08:32:22.8947753Z,server.windtopia.ext_e99069a1-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Pitch Motor,28.60036172838277,2.969691324987876,TRUE,FALSE,FALSE,FALSE,FALSE,GE,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE08-2024-01-10 00:31:41.055],1500,28.600950241088867,-0.257112662,-0.003768518,Minor,Windtopia Auto Stop,GE08,Black Wolf Wind Farm,2.6714420318603516
2024-01-10T08:30:37.7114868Z,2024-01-10T08:32:28.8281555Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Gear Box Vibration,34.00167138290726,3.248861632858565,TRUE,FALSE,FALSE,FALSE,FALSE,Truvale,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE01-2024-01-10 00:30:37.711],1500,33.994837817637126,0,-0.015294007,Major,Windtopia Auto Stop,GE01,Big Buffalo Wind Farm,2.045128822
2024-01-10T08:31:41.0554809Z,2024-01-10T08:33:11.1090545Z,server.windtopia.ext_f16d21ed-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Generator Vibration,28.667915399121675,2.5619033186040774,TRUE,FALSE,FALSE,FALSE,FALSE,GE,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE09-2024-01-10 00:31:41.055],1500,28.717737197875977,-0.170018647,-0.008313393,Major,Windtopia Auto Stop,GE09,Black Wolf Wind Farm,2.3435611724853516
2024-01-10T08:35:04.1537933Z,2024-01-10T08:36:18.1500091Z,server.windtopia.ext_c94bf4cd-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Gear Box Vibration,33.89101294733683,2.759165610918772,TRUE,FALSE,FALSE,FALSE,FALSE,Truvale,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE04-2024-01-10 00:35:04.153],1500,33.89101294733683,-0.15212211,-0.007490476,Major,Windtopia Auto Stop,GE04,Big Buffalo Wind Farm,2.874021053314209
2024-01-10T09:00:43.1194763Z,2024-01-10T09:01:24.2044525Z,server.windtopia.ext_db925a46-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Pitch Motor,30.264751588970505,2.764326214790344,TRUE,FALSE,FALSE,FALSE,FALSE,Truvale,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE06-2024-01-10 01:00:43.119],1500,30.282699584960938,-0.121130798,-0.004554983,Minor,Windtopia Auto Stop,GE06,Black Mesa Wind Farm,2.5621631145477295
2024-01-10T09:07:20.3830108Z,2024-01-10T09:08:10.5873718Z,server.windtopia.ext_db925a85-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Gear Box Vibration,30.75619125366211,2.908294673179869,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE07-2024-01-10 01:07:20.383],1500,30.75619125366211,-0.175173483,-0.004683743,Major,Windtopia Auto Stop,GE07,Black Mesa Wind Farm,2.1739537715911865
2024-01-10T09:05:41.585968Z,2024-01-10T09:09:54.8590545Z,server.windtopia.ext_bd3590f9-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Pitch Motor,32.62384667170279,2.3673074395953835,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE02-2024-01-10 01:05:41.585],1500,32.60986192296346,-0.256126193,-0.023126787,Minor,Windtopia Auto Stop,GE02,Big Buffalo Wind Farm,2.467555046081543
2024-01-10T10:23:49.8079986Z,2024-01-10T10:24:38.67984Z,server.windtopia.ext_db925a85-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Generator Vibration,36.49932861328125,3.2615234822298955,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE07-2024-01-10 02:23:49.807],1500,36.49932861328125,-0.207883819,-0.004957428,Major,Windtopia Auto Stop,GE07,Black Mesa Wind Farm,2.910517216
2024-01-10T10:26:29.1127319Z,2024-01-10T10:27:15.7033386Z,server.windtopia.ext_bd3590f9-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Generator Vibration,31.254146248499552,2.987211350318169,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE02-2024-01-10 02:26:29.112],1500,31.254146248499552,-0.245478056,-0.009965135,Major,Windtopia Auto Stop,GE02,Big Buffalo Wind Farm,2.477513551712036
2024-01-10T10:31:32.9640808Z,2024-01-10T10:32:14.6466674Z,server.windtopia.ext_c33f3175-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Generator Vibration,31.153596779590185,2.907516360282898,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE03-2024-01-10 02:31:32.964],1500,31.153596779590185,-0.081178941,-0.001930245,Major,Windtopia Auto Stop,GE03,Big Buffalo Wind Farm,2.7234325408935547
2024-01-10T10:32:03.1985626Z,2024-01-10T10:32:49.6006469Z,server.windtopia.ext_db925a85-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Gear Box Vibration,36.49932861328125,2.840243935585022,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE07-2024-01-10 02:32:03.198],1500,36.49932861328125,-0.207883819,-0.004492227,Major,Windtopia Auto Stop,GE07,Black Mesa Wind Farm,2.658369302749634
2024-01-10T10:32:36.691864Z,2024-01-10T10:33:53.2004394Z,server.windtopia.ext_c33f3175-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Generator Vibration,31.153596779590185,3.0938868587549724,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE03-2024-01-10 02:32:36.691],1500,31.153596779590185,-0.218159169,-0.00720214,Major,Windtopia Auto Stop,GE03,Big Buffalo Wind Farm,2.0334811210632324
2024-01-10T10:33:15.0777282Z,2024-01-10T10:34:58.5488586Z,server.windtopia.ext_db925a85-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Generator Vibration,36.49932861328125,3.079202141295154,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE07-2024-01-10 02:33:15.077],1500,36.49932861328125,-0.207883819,-0.012718825,Major,Windtopia Auto Stop,GE07,Black Mesa Wind Farm,2.789398193359375
2024-01-10T10:38:03.9674987Z,2024-01-10T10:38:52.9339599Z,server.windtopia.ext_db925a85-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Generator Vibration,36.49932861328125,2.9177924394607544,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE07-2024-01-10 02:38:03.967],1500,36.49932861328125,-0.207883819,-0.003823964,Major,Windtopia Auto Stop,GE07,Black Mesa Wind Farm,2.6489994525909424
2024-01-10T10:38:29.2081451Z,2024-01-10T10:40:06.775772Z,server.windtopia.ext_f7744f9b-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Generator Vibration,36.31598952872951,3.1973258488901757,TRUE,FALSE,FALSE,FALSE,FALSE,GE,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE10-2024-01-10 02:38:29.208],1500,36.329627990722656,0,-0.004721297,Major,Windtopia Auto Stop,GE10,Black Wolf Wind Farm,2.748035192489624
2024-01-10T10:38:17.0302734Z,2024-01-10T10:40:44.7742156Z,server.windtopia.ext_c94bf4cd-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Gear Box Vibration,31.05032176289138,2.4374980229481964,TRUE,FALSE,FALSE,FALSE,FALSE,Truvale,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE04-2024-01-10 02:38:17.030],1500,31.05009555308024,-0.257947244,-0.019989314,Major,Windtopia Auto Stop,GE04,Big Buffalo Wind Farm,1.4321588277816772
2024-01-10T10:40:06.7757568Z,2024-01-10T10:41:27.4193267Z,server.windtopia.ext_f16d21ed-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Pitch Motor,36.329627990722656,1.7532446399470327,TRUE,FALSE,FALSE,FALSE,FALSE,GE,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE09-2024-01-10 02:40:06.775],1500,36.329627990722656,-0.003695676,-0.004101595,Minor,Windtopia Auto Stop,GE09,Black Wolf Wind Farm,1.5518633127212524
2024-01-10T10:40:38.4747924Z,2024-01-10T10:42:00.6578063Z,server.windtopia.ext_b4873d35-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Pitch Motor,31.05009555308024,3.1863425648277377,TRUE,FALSE,FALSE,FALSE,FALSE,Truvale,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE01-2024-01-10 02:40:38.474],1500,31.05009555308024,-0.155218009,-0.010817903,Minor,Windtopia Auto Stop,GE01,Big Buffalo Wind Farm,2.611487627029419
2024-01-10T10:42:47.1968841Z,2024-01-10T10:43:40.7747344Z,server.windtopia.ext_db925a85-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Gear Box Vibration,36.49932861328125,3.1591366578560054,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE07-2024-01-10 02:42:47.196],1500,36.49932861328125,-0.051829206,-0.005147542,Major,Windtopia Auto Stop,GE07,Black Mesa Wind Farm,2.3333308696746826
2024-01-10T10:42:53.5661468Z,2024-01-10T10:44:40.881195Z,server.windtopia.ext_bd3590f9-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Pitch Motor,31.05009555308024,3.0663695010635457,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE02-2024-01-10 02:42:53.566],1500,31.05009555308024,-0.243875389,-0.012457007,Minor,Windtopia Auto Stop,GE02,Big Buffalo Wind Farm,2.5698559284210205
2024-01-10T10:44:34.0257568Z,2024-01-10T10:45:52.7785949Z,server.windtopia.ext_e99069a1-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Generator Vibration,36.57220458984375,2.8802922608942816,TRUE,FALSE,FALSE,FALSE,FALSE,GE,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE08-2024-01-10 02:44:34.025],1500,36.57220458984375,-0.016405893,-0.0033715,Major,Windtopia Auto Stop,GE08,Black Wolf Wind Farm,2.781609058380127
2024-01-10T10:45:26.4123535Z,2024-01-10T10:46:42.0159606Z,server.windtopia.ext_f7744f9b-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Pitch Motor,36.68694195314133,2.8403610961361916,TRUE,FALSE,FALSE,FALSE,FALSE,GE,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE10-2024-01-10 02:45:26.412],1500,36.69357681274414,0,-0.003259546,Minor,Windtopia Auto Stop,GE10,Black Wolf Wind Farm,2.1670851707458496
2024-01-10T10:46:55.1360778Z,2024-01-10T10:47:43.8835296Z,server.windtopia.ext_db925a46-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Pitch Motor,36.39679336547851,2.575612412750612,TRUE,FALSE,FALSE,FALSE,FALSE,Truvale,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE06-2024-01-10 02:46:55.136],1500,36.39679336547851,-0.145587173,-0.005607674,Minor,Windtopia Auto Stop,GE06,Black Mesa Wind Farm,1.2129600048065186
2024-01-10T10:49:35.448059Z,2024-01-10T10:50:29.5405578Z,server.windtopia.ext_db925a85-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Pitch Motor,36.39679336547851,3.311859296457006,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE07-2024-01-10 02:49:35.448],1500,36.39679336547851,-0.051683606,-0.003951692,Minor,Windtopia Auto Stop,GE07,Black Mesa Wind Farm,2.896951198577881
2024-01-10T10:51:44.7117004Z,2024-01-10T10:52:36.9932403Z,server.windtopia.ext_e99069a1-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Pitch Motor,37.03143381593678,3.302483117767842,TRUE,FALSE,FALSE,FALSE,FALSE,GE,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE08-2024-01-10 02:51:44.711],1500,37.040924072265625,-0.214418642,-0.005051785,Minor,Windtopia Auto Stop,GE08,Black Wolf Wind Farm,2.893456220626831
2024-01-10T10:51:20.0481719Z,2024-01-10T10:53:30.368515Z,server.windtopia.ext_db925a85-0e35-11eb-9383-f48c50815f37,,1970-01-01T00:00:00Z,TRUE,Pitch Motor,36.39679336547851,3.440360383249359,TRUE,FALSE,FALSE,FALSE,FALSE,ACME,\\DFPIAFSERVERPRD\Power Generation\EventFrames[Windtopia Auto Stop-GE07-2024-01-10 02:51:20.048],1500,36.39679336547851,-0.206400783,-0.027300464,Minor,Windtopia Auto Stop,GE07,Black Mesa Wind Farm,2.1676337718963623
